id,text,label,red_flags,salary,request_payment,missing_company
bf33ca8c-8349-4e43-93eb-9b83babc139d,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],153553,0,0
fa50f53a-3769-406c-bbf8-9d82ef9f48c7,Huge opportunity! Earn up to $64917 per year — entry level. pay for training Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
18a9f05a-bb58-4b38-924d-273b68dfb0fe,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],103249,0,0
d9970ce0-3f57-46cf-bdc6-a40a3e741b8f,Huge opportunity! Earn up to $75508 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",,0,1
7686a69e-ead0-4c39-b572-2cf73b65df7e,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
c935df24-68ef-4639-8188-a23c2fa4cc6d,Huge opportunity! Earn up to $116838 per year — entry level. send money We require a small processing fee of $123 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",145718,0,1
5a3102b8-9f0e-4d16-beeb-665d62258fdf,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
79ebcfc4-65e2-488e-83b9-9497fab3d476,Huge opportunity! Earn up to $85000 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $80 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
3b81af57-a6fd-4057-8f75-dbc95ebd2786,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],181435,0,0
307edb2e-7e7f-4915-b3a1-00f568a118ad,Huge opportunity! Earn up to $134734 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer.,1,"[""missing_contact_email""]",,0,1
d2236dac-17c0-4d9b-878b-82271468a363,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
100daced-f742-4c16-aa94-4ceb510c3bae,Huge opportunity! Earn up to $180702 per year — entry level. pay fee Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",,1,1
679a92d6-2121-4108-8fb9-ea0db46fe700,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],100370,0,0
57431101-1f69-4cbf-9ec5-78a4026e5184,Huge opportunity! Earn up to $106032 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $250 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
40ab9501-2f23-49a2-84c8-9f42b7f70a74,"office location Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
beeb9d4e-0c0e-4641-b356-efebd44d5351,Huge opportunity! Earn up to $175292 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $150 Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
29c3943e-f4aa-49b3-8ece-c5139e3907c4,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
32ed897d-367c-415f-aa0b-570afed1dd47,Huge opportunity! Earn up to $182810 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",21952,0,1
ac24ce8d-bbaa-4d3c-bf50-7322a8d386ce,"company benefits Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e5ff18b2-9a9f-4d75-9c9b-2d38cbca3d9a,Huge opportunity! Earn up to $66348 per year — entry level. pay for training Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
10f410de-ab6f-45ad-a4b5-c1ad8b8b8b0e,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],179749,0,0
e29c8881-a175-44fe-bf8c-8e97e54907b0,Huge opportunity! Earn up to $111669 per year — entry level. work from home and make Contact us immediately. Limited-time offer.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
77cef9f4-a575-46c5-a804-50407b189f72,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],155225,0,0
2f4ae631-091c-4421-9f4f-e1feaada9e5d,Huge opportunity! Earn up to $56409 per year — entry level. unrealistic salary,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
83ead515-91a3-49eb-a888-421862ababc6,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
87f7d3d5-c772-4a61-961f-05e138929626,Huge opportunity! Earn up to $148310 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",149250,0,1
41236fc6-a8e2-4934-9b2b-ac7884f87e6e,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
2baa7ed2-67eb-447c-8ad8-c1e8e862d32f,Huge opportunity! Earn up to $143940 per year — entry level. send money Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
2952747e-39a4-4091-ab00-15b400dd9d2c,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],50995,0,0
9b6aa660-5d40-4522-aff6-ae9e5df26da4,Huge opportunity! Earn up to $129792 per year — entry level. only pay $ Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",87718,1,1
50042f12-8df3-4f48-abf3-052f9dc3e781,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],78978,0,0
4c0bd071-d8a9-408e-8142-c628311e7b6c,Huge opportunity! Earn up to $170383 per year — entry level. work from home and make We require a small processing fee of $59,1,"[""work from home and make"", ""missing_contact_email""]",121331,0,1
f4fe636e-79d2-4d84-9ff2-88823c8a0bdf,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
8f80bda6-6afd-4a24-8af2-cf2b8fc3cf9f,Huge opportunity! Earn up to $59278 per year — entry level. limited time offer We require a small processing fee of $288 Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
fb39bc4f-f1de-4947-83ef-6040a5011213,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
d0a7124f-0b9b-4397-a59a-118192b864bb,Huge opportunity! Earn up to $112324 per year — entry level. pay fee Contact us immediately. Limited-time offer. We require a small processing fee of $139 Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",130907,1,1
ab4f7776-37dd-4f93-9a20-554c76b98108,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],60619,0,0
4b3e604f-71d1-4cee-aceb-68b10ba2c6ab,Huge opportunity! Earn up to $83500 per year — entry level. wire transfer Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""wire transfer"", ""missing_contact_email""]",,1,1
1ffc745d-b245-4b34-970d-a7f85d3e6366,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],28741,0,0
855e0a85-39fb-406b-a20d-c008f4d59d56,Huge opportunity! Earn up to $187142 per year — entry level. visa sponsorship for a fee Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
6128fa95-ae52-4051-8d5d-6291311cee5d,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
f28fff93-e3dd-4f61-9f96-17a43db09839,Huge opportunity! Earn up to $130267 per year — entry level. pay for training Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
bc2d5bb1-8e23-42ce-9e31-85b6484c8853,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],142816,0,0
a43af2cd-ef5f-4866-bd2d-ba4b0e08c6c7,Huge opportunity! Earn up to $71760 per year — entry level. guaranteed hire,1,"[""guaranteed hire"", ""missing_contact_email""]",190028,0,1
4ec6ed0b-2b58-4b2f-8872-e462ab37c2ed,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
8f14866e-a710-4c4b-a83a-196957b5d40c,Huge opportunity! Earn up to $74642 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
55eecfa6-e090-4864-a1f7-0171ddf037f4,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],122273,0,0
2b1bf987-e587-4bea-bd90-b1e31f98058b,Huge opportunity! Earn up to $96746 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
0096fd32-8f3f-4cd4-85d2-f537a36d3b58,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],182291,0,0
5d8f52d8-993c-4a94-a0b5-460316392062,Huge opportunity! Earn up to $143664 per year — entry level. no interview required We require a small processing fee of $115,1,"[""no interview required"", ""missing_contact_email""]",,0,1
66ed7216-55cf-4792-9f95-4018b1805d79,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
7ca93741-9489-4356-b3ea-47eeee2af39a,Huge opportunity! Earn up to $75301 per year — entry level. unrealistic salary We require a small processing fee of $288,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
10667123-5b71-4d70-aca9-63c8033d0b78,"competitive salary Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],99790,0,0
3fc19ac2-be8d-4267-ae10-8d54c66c12fe,Huge opportunity! Earn up to $167967 per year — entry level. no interview required We require a small processing fee of $180,1,"[""no interview required"", ""missing_contact_email""]",101361,0,1
91719048-6ca9-4ddd-aed6-ae81436bed79,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
85f562a3-0d62-41e2-8a4c-e573d6c19844,Huge opportunity! Earn up to $88670 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",,0,1
2dee41ce-f9d3-4373-995d-18e1d91a8228,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],35566,0,0
c27543f6-7f7a-4603-9232-447767cafc2c,Huge opportunity! Earn up to $167658 per year — entry level. work from home and make We require a small processing fee of $250 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
55e9ed2c-53a6-4da0-8f3e-78942b4bafae,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],172830,0,0
ff04724f-7cbd-424b-ab28-db40dc2ac330,Huge opportunity! Earn up to $142252 per year — entry level. pay for training Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
78bd23be-0466-49f1-b0f4-787121620817,"office location Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
486aab4e-9688-4dbe-b390-8729526f8146,Huge opportunity! Earn up to $116631 per year — entry level. unrealistic salary We require a small processing fee of $235 Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",196636,0,1
a4ce0da0-1d8b-45ab-975d-594365ddabb5,"apply via company career portal Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
63f546b5-0604-452b-aa44-bceca094617d,Huge opportunity! Earn up to $72685 per year — entry level. act fast Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",,0,1
8cfaf21a-3bd2-4650-909a-b1d7dc3d6b4e,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],123731,0,0
865310fc-ec70-4554-92db-c90e6afc3db4,Huge opportunity! Earn up to $183123 per year — entry level. unrealistic salary Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
b57fb5f3-1b8f-4e58-9c02-ac3642476d98,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],140900,0,0
9c3a69c7-c313-4e52-8043-4d5193b9015c,Huge opportunity! Earn up to $87829 per year — entry level. work from home and make We require a small processing fee of $248 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
b95a7460-3e9b-4c87-b9b4-2bb7c6bfbb2e,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
126ff456-c6c2-447f-91cb-98e9919d6a55,Huge opportunity! Earn up to $70073 per year — entry level. limited time offer,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
b401600e-4594-4bae-84f2-fbecd95100c0,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
47f52ce0-1d50-4fcb-8a62-f9279e915c6d,Huge opportunity! Earn up to $145857 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
113952d9-3f22-4fb6-8861-3324c73e9bf9,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
071a28de-9ffe-494c-ba85-97c8f1b10e81,Huge opportunity! Earn up to $158242 per year — entry level. guaranteed hire We require a small processing fee of $243 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
6abf3a37-ffd2-46cb-a57e-9a162c616549,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
671f8788-f2d3-459c-a691-d4d2e740b83f,Huge opportunity! Earn up to $85780 per year — entry level. pay fee Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",173336,1,1
45bcb54f-3656-4eaa-a999-cf5785bac484,"office location Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
50e8cf50-3810-4962-a807-cda3ba324500,Huge opportunity! Earn up to $147945 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer. We require a small processing fee of $134 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
8d43a8fd-fb1c-4162-9f81-0bd7fbcc9384,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
0ca1a021-5f5a-4f93-ad32-c1e807cc0bab,Huge opportunity! Earn up to $72837 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer.,1,"[""unrealistic salary"", ""missing_contact_email""]",160888,0,1
3d7f02d1-8b36-4164-921d-d274310dd440,"office location Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],178520,0,0
45bc8e5a-2116-4d06-bb20-df0554c692ec,Huge opportunity! Earn up to $104575 per year — entry level. pay for training Contact us immediately. Limited-time offer. We require a small processing fee of $281,1,"[""pay for training"", ""missing_contact_email""]",56026,1,1
74ff162f-c28f-4b27-8ac5-6633c27a6dbc,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],98940,0,0
52b8208f-83f1-4f0b-8252-9db5074371bd,Huge opportunity! Earn up to $143737 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer.,1,"[""missing_contact_email""]",25220,0,1
4f029ec7-9090-4856-98f8-3dd3f8d976fd,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],165322,0,0
be1ffa92-5ced-488e-b241-296cea572c81,Huge opportunity! Earn up to $101497 per year — entry level. no interview required Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",140242,0,1
b2caa582-b256-410d-90a2-cbe8836c47bb,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
2694933b-1b16-4ece-86b7-6a37518aeb3e,Huge opportunity! Earn up to $121055 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer.,1,"[""missing_contact_email""]",99537,0,1
f8e0c1ec-13a5-457b-b53b-4eae8c2dbd23,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],141240,0,0
e4baf87f-ada8-48a1-9400-96bb263d275f,Huge opportunity! Earn up to $121765 per year — entry level. unrealistic salary Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
d5844805-843a-4889-ae7f-134d90bb8054,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
d8bc1af1-b212-4426-8b61-58b271d53c1c,Huge opportunity! Earn up to $183571 per year — entry level. send money We require a small processing fee of $190 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",120907,0,1
da9e24c3-b27c-41d0-b6cd-bcc711c48713,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],27190,0,0
3f279a16-75ea-4382-aa10-8793b0cc1651,Huge opportunity! Earn up to $189891 per year — entry level. guaranteed hire,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
59c0517c-3ab4-475e-9ce3-f157b69bc5ee,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
439df4da-2cbe-4b42-9f2b-76ca21d6bbc3,Huge opportunity! Earn up to $53649 per year — entry level. visa sponsorship for a fee We require a small processing fee of $208 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
bcb0bf4b-b8f5-4f74-917a-2471e961f051,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
aea5f96a-56cc-4419-a287-04bca01de996,Huge opportunity! Earn up to $50667 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $98,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
5f92bf6e-baef-4ed6-a54d-61a0c2cbe0ba,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],50783,0,0
24fa9325-03c9-4e93-abfd-377c1ab74e8e,Huge opportunity! Earn up to $69780 per year — entry level. send money Contact us immediately. Limited-time offer. We require a small processing fee of $88 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
f7c7d2b5-960d-4535-a971-ff0a61c0a11e,"health insurance Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],42042,0,0
436c8cc7-c10c-40f1-94f1-73b4261b61ab,Huge opportunity! Earn up to $54814 per year — entry level. send money Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",143422,0,1
da94d034-1eee-47dc-b787-0a6fd358b786,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],112074,0,0
b2332984-b7eb-49aa-b96f-51fac8b87087,Huge opportunity! Earn up to $71136 per year — entry level. guaranteed hire Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",186970,0,1
517b4497-bd47-41c7-9746-6ddff8ce6262,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
eb4b0faf-a9b3-41e2-8e0a-279e80edf405,Huge opportunity! Earn up to $152277 per year — entry level. visa sponsorship for a fee,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
934d7581-8996-4e2c-984a-bef283224ba7,"senior-level Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],135508,0,0
42d36e78-508d-4236-b41e-68ddfecc3777,Huge opportunity! Earn up to $109976 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer.,1,"[""missing_contact_email""]",,0,1
a47eff79-de63-41f6-96e3-e4d8dc774da8,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
da7c47d3-1737-4420-8b2a-f531e8d3f140,Huge opportunity! Earn up to $147310 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",67018,0,1
2fd241c5-8bb6-426c-baf0-08c67bd5bb7d,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],89622,0,0
1e6954d2-a506-4ab4-8173-b9b584617932,Huge opportunity! Earn up to $177239 per year — entry level. send money Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
065b3085-26fc-4ff0-bd2e-7c1391baaf50,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],191996,0,0
76cd7dd8-5b5a-4584-aa63-f1452cd83203,Huge opportunity! Earn up to $122388 per year — entry level. work from home and make We require a small processing fee of $235,1,"[""work from home and make"", ""missing_contact_email""]",112918,0,1
66074429-9d69-4ad7-94bb-a20e95cdb89a,"health insurance Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
379ee67c-eb1b-4a3d-9960-c320d8cd7f79,Huge opportunity! Earn up to $152841 per year — entry level. visa sponsorship for a fee Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",67461,1,1
d5567b37-ff74-49fb-a53f-6541fc9b1f30,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
f3fc9219-cd35-4edd-b178-53031715c0a8,Huge opportunity! Earn up to $86550 per year — entry level. send money We require a small processing fee of $143,1,"[""send money"", ""missing_contact_email""]",,0,1
892c1e0a-0b50-4eb8-8d4e-c39d0744b621,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
b569461a-2053-4dbd-8d63-176807a52699,Huge opportunity! Earn up to $163511 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
ed804ac8-3888-4ddf-83a1-6c03ba68abea,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],155373,0,0
38cde043-da7c-4e3c-a911-b419ec223995,Huge opportunity! Earn up to $134006 per year — entry level. wire transfer Contact us immediately. Limited-time offer. We require a small processing fee of $69,1,"[""wire transfer"", ""missing_contact_email""]",,1,1
5c89ea1b-95b2-47d9-a203-311ac1b4b436,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],84399,0,0
9c2a3e2f-1cdc-4108-a404-40cfac870a12,Huge opportunity! Earn up to $114489 per year — entry level. pay for training Contact us immediately. Limited-time offer. We require a small processing fee of $150,1,"[""pay for training"", ""missing_contact_email""]",,1,1
11e0305e-f62e-4af7-914d-3b8c77699083,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],174197,0,0
c8786ebb-cd42-4cfe-805f-5f9ea51fb768,Huge opportunity! Earn up to $85791 per year — entry level. only pay $ We require a small processing fee of $268 Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",27067,1,1
9ba445c6-c6e3-477a-af9c-34bab29cc1d4,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
1c8ff0ea-4e9d-4af5-83a1-b6648bc689b8,Huge opportunity! Earn up to $132153 per year — entry level. only pay $ Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",,1,1
afae2211-13bf-4483-8621-7d74c5446afa,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],83983,0,0
aabce569-2aff-4306-89d1-b52915e70c91,Huge opportunity! Earn up to $179579 per year — entry level. pay fee Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",,1,1
1daca99f-6d37-4693-94ad-04b7fa00c9d5,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
7abfdc66-6405-4c42-9f17-1cec9a812cad,Huge opportunity! Earn up to $51978 per year — entry level. pay for training Contact us immediately. Limited-time offer. We require a small processing fee of $183 Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
9ef8843d-ffd9-41e4-b7d1-6ef7c4f60efd,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],162610,0,0
0c1e1c24-41da-4032-80e0-1f147636be68,Huge opportunity! Earn up to $121021 per year — entry level. no interview required Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",139379,0,1
0cdeca29-5da8-4d42-b249-33f2b954e418,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
f4f83b30-11c1-4240-98a4-845449322c36,Huge opportunity! Earn up to $81291 per year — entry level. send money Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",93241,0,1
1f710026-b1d2-4853-b3c9-0ff0af682cf7,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],109600,0,0
7f497abf-5691-49b3-87d9-38bcd1c42481,Huge opportunity! Earn up to $89702 per year — entry level. work from home and make We require a small processing fee of $114 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",164745,0,1
6fb2b643-52e4-4cfb-8e40-bdaadebe77c6,"experience required Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
711e0aac-2896-4466-ba3f-e011e7f4d284,Huge opportunity! Earn up to $82837 per year — entry level. pay for training We require a small processing fee of $60 Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
3b29c44a-1e23-4453-802b-08d186380ed9,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],141742,0,0
afcb2bcd-d760-4cd3-981a-e7dc592cabd5,Huge opportunity! Earn up to $104114 per year — entry level. send money Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",21549,0,1
7e925554-3f76-44f3-b966-aab964837897,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
052c0797-69f2-4c60-b7ee-c911dcffeae7,Huge opportunity! Earn up to $97770 per year — entry level. work from home and make Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
6d8c2dc3-7b3d-4d0c-85fb-6d42a8dc2c85,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],90587,0,0
4f669972-6363-41b6-a222-6862c5e1a296,Huge opportunity! Earn up to $166518 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",171755,1,1
96b2f90c-6e1e-43f7-94d5-4624f001f5e0,"experience required Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
259e12e6-ce16-46a5-a216-a742fed4a78a,Huge opportunity! Earn up to $83100 per year — entry level. send ID and bank details We require a small processing fee of $176 Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
b6901614-f283-4613-890c-bda5aed6b88f,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
c06de5b3-89e1-437b-a52f-040bd3161517,Huge opportunity! Earn up to $120057 per year — entry level. wire transfer Contact us immediately. Limited-time offer. We require a small processing fee of $85,1,"[""wire transfer"", ""missing_contact_email""]",25599,1,1
